Number,ID,DIVE.TIME,MAX.DEPTH,LUNGES,SURFACE.TIME,EXPOSURE,td,tu,lat,lon,turns,steps,var.head,medianRLrms,phase,dnum
4,bw13_259a,161,30,1,57,None,9/16/2013 10:33,9/16/2013 10:36,33.78149413,-118.469892,0.305752765,160.3667715,0.56708,0,pre,4
5,bw13_259a,221,32,2,87,None,9/16/2013 10:37,9/16/2013 10:40,33.78039932,-118.4687654,-1.056841276,239.9553485,0.708385,0,pre,5
6,bw13_259a,148,34,1,4,None,9/16/2013 10:42,9/16/2013 10:44,33.77836975,-118.469639,0.29717518,123.8503106,0.48164,0,pre,6
7,bw13_259a,278,36,1,97,None,9/16/2013 10:44,9/16/2013 10:49,33.77725848,-118.4697037,2.031215881,206.1965394,0.842722,0,pre,7
8,bw13_259a,215,28,0,4,None,9/16/2013 10:51,9/16/2013 10:54,33.77800422,-118.4676638,1.079425772,217.1868995,0.119204,0,pre,8
9,bw13_259a,240,39,1,90,None,9/16/2013 10:54,9/16/2013 10:58,33.77994915,-118.4674785,0.412840807,154.8888824,0.727431,0,pre,9
10,bw13_259a,166,14,1,27,None,9/16/2013 11:00,9/16/2013 11:02,33.78126498,-118.4680226,1.478063663,316.1283024,0.072589,0,pre,10
11,bw13_259a,350,42,2,4,None,9/16/2013 11:03,9/16/2013 11:09,33.78058404,-118.4713396,-1.62E-06,277.7764562,0.329072,0,pre,11
12,bw13_259a,97,27,1,28,None,9/16/2013 11:09,9/16/2013 11:10,33.77998571,-118.4742542,2.600577578,274.3853081,0.111122,0,pre,12
13,bw13_259a,161,29,1,326,None,9/16/2013 11:11,9/16/2013 11:13,33.77925141,-118.4714233,0.025086702,256.8461444,0.408367,NA,during,13
14,bw13_259a,40,9,1,4,SimMFA,9/16/2013 11:19,9/16/2013 11:20,33.77861984,-118.4687535,1.34E-06,177.8548662,0.268174,NA,during,14
15,bw13_259a,118,33,1,205,SimMFA,9/16/2013 11:20,9/16/2013 11:22,33.7781825,-118.4669047,1.24E-06,165.2555468,0.370271,108.747505,during,15
16,bw13_259a,14,3,1,3,SimMFA,9/16/2013 11:25,9/16/2013 11:25,33.77777615,-118.4651869,1.08E-06,143.448218,0.037332,113.797121,during,16
17,bw13_259a,182,29,1,98,SimMFA,9/16/2013 11:25,9/16/2013 11:28,33.77742342,-118.4636958,0.965817692,127.3013415,0.30135,114.012174,during,17
18,bw13_259a,285,34,1,88,SimMFA,9/16/2013 11:30,9/16/2013 11:35,33.77815474,-118.4626381,1.342806594,277.620583,0.531551,117.083024,during,18
19,bw13_259a,266,41,2,121,SimMFA,9/16/2013 11:36,9/16/2013 11:41,33.78038984,-118.4639691,-0.992438715,211.2179867,0.330822,117.248531,during,19
20,bw13_259a,24,4,1,186,SimMFA,9/16/2013 11:43,9/16/2013 11:43,33.78202983,-118.4628211,1.689874422,176.8171353,0.238007,117.505421,during,20
21,bw13_259a,165,17,1,102,None,9/16/2013 11:46,9/16/2013 11:29,33.78266811,-118.464571,0.538937222,350.8960843,0.401945,0,post,21
22,bw13_259a,291,38,2,115,None,9/16/2013 11:51,9/16/2013 11:55,33.78226298,-118.4683321,0.071041884,258.3247278,0.336548,0,post,22
23,bw13_259a,173,8,1,41,None,9/16/2013 11:57,9/16/2013 12:00,33.78180106,-118.4710682,1.406241304,162.845615,0.723396,0,post,23
24,bw13_259a,93,5,1,36,None,9/16/2013 12:01,9/16/2013 12:02,33.78033905,-118.4710079,0.229047358,189.3852379,0.434909,0,post,24
25,bw13_259a,74,11,1,315,None,9/16/2013 12:03,9/16/2013 12:04,33.77869572,-118.4704783,1.836055405,423.7470359,0.474686,0,post,25
26,bw13_259a,459,41,2,358,None,9/16/2013 12:09,9/16/2013 12:17,33.78062613,-118.4665311,1.902998038,248.2789619,0.341702,0,post,26
27,bw13_259a,248,36,2,60,None,9/16/2013 12:23,9/16/2013 12:27,33.78208548,-118.4685603,0.483740969,324.2811631,0.348528,0,post,27
28,bw13_259a,84,29,1,469,None,9/16/2013 12:28,9/16/2013 12:30,33.78274283,-118.4719748,-0.504523034,373.510087,0.311517,0,post,28
29,bw13_259a,194,10,0,63,None,9/16/2013 12:33,9/16/2013 12:36,33.78499057,-118.474972,0.075497789,233.7056809,0.181639,0,post,29
30,bw13_259a,181,28,2,47,None,9/16/2013 12:37,9/16/2013 12:40,33.78627526,-118.4769698,0.696721712,132.050868,0.645471,0,post,30
31,bw13_259a,92,5,1,68,None,9/16/2013 12:41,9/16/2013 12:43,33.78622555,-118.4783959,-0.467841874,191.2177191,0.130905,0,post,31
32,bw13_259a,30,4,1,114,None,9/16/2013 12:44,9/16/2013 12:44,33.78693986,-118.4802755,-0.037902478,382.7855159,0.229555,0,post,32
33,bw13_259a,80,5,1,674,None,9/16/2013 12:46,9/16/2013 12:48,33.78848777,-118.48397,-0.10228678,432.5787475,0.321389,0,post,33
34,bw13_259a,164,25,4,4,None,9/16/2013 12:59,9/16/2013 13:01,33.7905834,-118.4879075,-2.440939055,206.9722138,0.42044,0,post,34
35,bw13_259a,130,6,1,77,None,9/16/2013 13:02,9/16/2013 13:04,33.79083397,-118.4856907,-0.360286872,252.6127802,0.031505,0,post,35
36,bw13_259a,66,4,1,62,None,9/16/2013 13:05,9/16/2013 13:06,33.79032198,-118.4830306,-0.498882317,405.404027,0.133909,0,post,36
37,bw13_259a,123,7,1,228,None,9/16/2013 13:07,9/16/2013 13:09,33.78789765,-118.4797607,NA,NA,0.075528,0,post,37
38,bw13_259a,39,5,1,622,None,9/16/2013 13:13,9/16/2013 13:14,NA,NA,NA,NA,0.128467,0,post,38
39,bw13_259a,205,30,0,287,None,9/16/2013 13:24,9/16/2013 13:27,NA,NA,NA,NA,0.22552,0,post,39
40,bw13_259a,93,28,1,152,None,9/16/2013 13:32,9/16/2013 13:34,NA,NA,NA,NA,0.280014,0,post,40
41,bw13_259a,147,8,1,150,None,9/16/2013 13:36,9/16/2013 13:39,NA,NA,NA,NA,0.063378,0,post,41
42,bw13_259a,331,45,1,127,None,9/16/2013 13:41,9/16/2013 13:46,NA,NA,NA,NA,0.389776,0,post,42
43,bw13_259a,165,11,1,179,None,9/16/2013 13:48,9/16/2013 13:51,NA,NA,NA,NA,0.24353,0,post,43
44,bw13_259a,35,8,1,40,None,9/16/2013 13:54,9/16/2013 13:55,NA,NA,NA,NA,0.077385,0,post,44
45,bw13_259a,220,36,0,389,None,9/16/2013 13:55,9/16/2013 13:59,NA,NA,NA,NA,0.529817,0,post,45
46,bw13_259a,26,4,1,238,None,9/16/2013 14:05,9/16/2013 14:06,NA,NA,NA,NA,0.143405,0,post,46
47,bw13_259a,62,13,1,478,None,9/16/2013 14:10,9/16/2013 14:11,NA,NA,NA,NA,0.193038,0,post,47
48,bw13_259a,192,27,2,102,None,9/16/2013 14:19,9/16/2013 14:22,NA,NA,NA,NA,0.596656,0,post,48
49,bw13_259a,99,6,1,99,None,9/16/2013 14:24,9/16/2013 14:25,NA,NA,NA,NA,0.243324,0,post,49
50,bw13_259a,91,6,1,5,None,9/16/2013 14:27,9/16/2013 14:28,NA,NA,NA,NA,0.087401,0,post,50
51,bw13_259a,100,10,1,115,None,9/16/2013 14:28,9/16/2013 14:30,NA,NA,NA,NA,0.662302,0,post,51
52,bw13_259a,82,6,1,6,None,9/16/2013 14:32,9/16/2013 14:33,NA,NA,NA,NA,0.20216,0,post,52
53,bw13_259a,90,11,1,200,None,9/16/2013 14:33,9/16/2013 14:35,NA,NA,NA,NA,0.241933,0,post,53
54,bw13_259a,134,10,1,30,None,9/16/2013 14:38,9/16/2013 14:04,NA,NA,NA,NA,0.097057,0,post,54
55,bw13_259a,197,30,1,239,None,9/16/2013 14:41,9/16/2013 14:44,NA,NA,NA,NA,0.225252,0,post,55
56,bw13_259a,104,26,1,4,None,9/16/2013 14:48,9/16/2013 14:50,NA,NA,NA,NA,0.350751,0,post,56
57,bw13_259a,183,33,1,75,None,9/16/2013 14:50,9/16/2013 14:53,NA,NA,NA,NA,0.263898,0,post,57
58,bw13_259a,51,6,1,172,None,9/16/2013 14:54,9/16/2013 14:55,NA,NA,NA,NA,0.394127,0,post,58
59,bw13_259a,134,5,1,302,None,9/16/2013 14:58,9/16/2013 15:00,NA,NA,NA,NA,0.588927,0,post,59
60,bw13_259a,91,4,1,28,None,9/16/2013 15:05,9/16/2013 15:07,NA,NA,NA,NA,0.084186,0,post,60
61,bw13_259a,173,42,0,3,None,9/16/2013 15:07,9/16/2013 15:10,NA,NA,NA,NA,0.69172,0,post,61
62,bw13_259a,36,6,1,47,None,9/16/2013 15:10,9/16/2013 15:10,NA,NA,NA,NA,0.333185,0,post,62
63,bw13_259a,93,7,1,97,None,9/16/2013 15:11,9/16/2013 15:13,NA,NA,NA,NA,0.329638,0,post,63
64,bw13_259a,31,5,1,43,None,9/16/2013 15:14,9/16/2013 15:15,NA,NA,NA,NA,0.489855,0,post,64
65,bw13_259a,71,6,1,354,None,9/16/2013 15:16,9/16/2013 15:17,NA,NA,NA,NA,0.683065,0,post,65
66,bw13_259a,176,25,1,179,None,9/16/2013 15:23,9/16/2013 15:26,NA,NA,NA,NA,0.085938,0,post,66
67,bw13_259a,144,16,1,292,None,9/16/2013 15:29,9/16/2013 15:31,NA,NA,NA,NA,0.280089,0,post,67
